Date,Open,High,Low,Close,ChangePct,AmplitudePct,Volume,Amount,TurnoverRate,TradeCount
2014-07-21,0.2959876922540045,0.3380857569961056,0.2959876922540045,0.3038022293911289,0.06,2.51,65044868.8895546,211807.98472937715,0.0,211708.0
2014-07-22,0.310663478663152,0.3228845914440228,0.28688662996722286,0.28688662996722286,0.28,1.64,44801170.929196514,146254.11143630496,0.0,146428.0
2014-07-23,0.3306258135576002,0.3306258135576002,0.3090199922488387,0.3090199922488387,-1.68,2.91,54485368.850692816,188008.25175744586,0.0,185120.0
2014-07-24,0.2797756016153375,0.3129709144891214,0.2797756016153375,0.3129709144891214,-1.35,3.81,53084876.17304915,175953.98169542922,0.0,182575.0
2014-07-25,0.28537867198756844,0.3267726071627588,0.28537867198756844,0.3091569517356088,0.2,1.34,36358885.85862711,124400.04542565123,0.0,128244.0
2014-07-28,0.32186757850623376,0.32186757850623376,0.3039069153893005,0.31375464881542553,2.4,2.27,52138787.26629468,189303.14456128434,0.0,179823.0
2014-07-29,0.3199428658716062,0.3600372306616682,0.3174553652341102,0.3174553652341102,1.62,1.85,58849156.20160927,221172.1550100871,0.0,204409.0
2014-07-30,0.330847254015869,0.330847254015869,0.2960837819129369,0.2960837819129369,1.77,2.42,76913284.88662003,281915.5757961384,0.0,253277.0
2014-07-31,0.3521231556123415,0.3538455005043226,0.3206312977650677,0.3206312977650677,0.3,1.15,61171336.42331112,212483.75450384017,0.0,195718.0
2014-08-01,0.3092412972335547,0.31347556122369713,0.28180612761098706,0.28180612761098706,-2.2,2.45,52966250.48112792,190703.48227435318,0.0,195158.0
2014-08-04,0.2988129392804562,0.3308598961711822,0.2988129392804562,0.3308598961711822,1.85,1.89,44283903.84440045,152514.15992821392,0.0,148094.0
2014-08-05,0.3196618639182321,0.3561393303627717,0.3196618639182321,0.3295065245382285,1.45,2.13,57559462.5097682,195686.87106662267,0.0,193228.0
2014-08-06,0.3231070906226492,0.34574997944956015,0.3231070906226492,0.34574997944956015,1.19,2.6,76503071.81325972,298360.2896077995,0.0,244855.0
2014-08-07,0.36731132624973806,0.36731132624973806,0.31221547887607426,0.3395807298657158,-0.96,2.07,62937325.05144887,254862.15929013566,0.0,220859.0
2014-08-08,0.32107157540823306,0.33205534926429675,0.32107157540823306,0.3241078652596115,1.39,1.93,58731943.3423949,220796.926499819,0.0,193523.0
2014-08-11,0.327356447403897,0.327356447403897,0.3139004696762082,0.3139004696762082,2.29,1.81,64751946.09089944,249412.2694648181,0.0,196115.0
2014-08-12,0.34341814309092566,0.35887112783014663,0.31768878289170627,0.31768878289170627,0.97,1.22,77275345.5247104,303461.18776058126,0.0,247944.0
2014-08-13,0.354059401158788,0.354059401158788,0.33565446703318136,0.33565446703318136,-0.38,2.39,86486161.26775092,295402.35900803504,0.0,264234.0
2014-08-14,0.36884168943491014,0.37588353474670577,0.33989168963256217,0.33989168963256217,-0.88,1.87,76082761.82451342,266136.4772895243,0.0,238685.0
2014-08-15,0.36410680843344845,0.36410680843344845,0.326711636251861,0.34110080992003855,2.3,2.16,69372280.63673718,259696.40364409695,0.0,222377.0
2014-08-18,0.3414895546447343,0.3990787959663766,0.33965004755042827,0.3990787959663766,1.53,1.47,73952465.57366519,274754.219166911,0.0,243967.0
2014-08-19,0.36105102103389,0.38461761929465443,0.34270054254969057,0.3607004347284793,1.3,1.49,78271750.62970233,293416.35772382445,0.0,256741.0
2014-08-20,0.37925137707757284,0.3816676842951953,0.3493552879316763,0.3816676842951953,-0.22,1.59,66475685.2149398,256000.33727936266,0.0,227659.0
2014-08-21,0.3748524686617591,0.37515813802556724,0.36858331335935635,0.37515813802556724,0.81,1.51,71079210.92234027,297176.8231129844,0.0,242644.0
2014-08-22,0.36979894785900425,0.3934631690900458,0.32793415363639333,0.3669604253753534,1.74,2.26,77479813.38359156,381961.2605465153,0.0,274698.0
2014-08-25,0.3808027740397228,0.3808027740397228,0.36910900950904,0.36910900950904,-2.06,1.79,63940184.67298521,311168.5584494426,0.0,237660.0
2014-08-26,0.370507473686166,0.370507473686166,0.3415809619343306,0.36112094482256824,-2.77,2.89,61496864.69129879,280693.35860481125,0.0,232733.0
2014-08-27,0.34750468684815194,0.35194525893829254,0.34750468684815194,0.35194525893829254,2.2,3.08,59646657.6861204,305368.5213323091,0.0,222392.0
2014-08-28,0.3139663255995393,0.3438868348109045,0.3139663255995393,0.3284589681533206,-1.78,1.8,43860996.56593822,232822.23117858064,0.0,177939.0
2014-08-29,0.32479353816365936,0.3598315532972431,0.3202260841865851,0.3448251742501582,2.08,2.24,41188133.84790451,198743.71946672,0.0,158683.0
2014-09-01,0.3540958151139655,0.3862635982898618,0.3540958151139655,0.3737168338857636,3.19,2.32,63163407.315357946,307182.1748410898,0.0,235513.0
2014-09-02,0.3648257605433489,0.37300801599008626,0.3517759746113829,0.37300801599008626,4.21,3.86,126502541.98864213,603969.3081525356,0.0,440558.0
2014-09-03,0.3989740254782807,0.3989740254782807,0.36858044772116705,0.3829794464443721,0.41,1.66,107809785.9707245,530376.3586364661,0.0,375743.0
2014-09-04,0.40173919092153804,0.4221383662603992,0.37540468181676984,0.4221383662603992,2.11,3.98,118162660.19389941,584196.6515678708,0.0,413871.0
2014-09-05,0.3809348721040215,0.4114849106765864,0.3809348721040215,0.4114849106765864,0.43,1.04,88784391.07199033,385032.59698832943,0.0,293955.0
2014-09-09,0.3721847758154967,0.41767021353320877,0.3721847758154967,0.41767021353320877,-0.36,1.64,76654601.02415298,359161.15430223814,0.0,258211.0
2014-09-10,0.4178393072455967,0.4178393072455967,0.38439843897372766,0.40572870898989655,1.7,2.5,83532425.47220314,380039.899040747,0.0,288471.0
2014-09-11,0.43813860918889425,0.43813860918889425,0.3975738085797464,0.41328006164512887,-0.4,2.67,92970455.6807055,432381.3416991885,0.0,323951.0
2014-09-12,0.4449079256562047,0.4449079256562047,0.38953471179356974,0.41500564301922765,3.27,3.16,95943855.01091334,467099.397731131,0.0,332001.0
2014-09-15,0.43047815740102513,0.43047815740102513,0.4020852821893651,0.4219412521122582,0.8,1.94,83522824.01595819,421055.7751947759,0.0,293777.0
2014-09-16,0.4458823367854999,0.4458823367854999,0.40042554597497004,0.40673788544368,-4.43,5.2,101780665.61279243,499018.75251987274,0.0,385591.0
2014-09-17,0.4073236340499407,0.42827823216291294,0.395290770626902,0.42827823216291294,0.46,3.0,72765784.80464076,369216.6577670692,0.0,259284.0
2014-09-18,0.38337068815976655,0.42424794119824355,0.38337068815976655,0.3878073271280999,-0.4,1.72,54826296.99518543,252212.4312823868,0.0,193422.0
2014-09-19,0.37605051848075616,0.43178484165043934,0.3667231861938086,0.4273865543361826,1.47,2.17,58070575.06304665,280026.90868583956,0.0,207224.0
2014-09-22,0.40385898474767823,0.40385898474767823,0.364512455741815,0.364512455741815,-2.11,2.07,48559245.93247924,224673.84193181773,0.0,187324.0
2014-09-23,0.4227279843829413,0.4608937720848214,0.370259357104934,0.370259357104934,2.82,2.93,68616419.00933349,309650.8772286286,0.0,244523.0
2014-09-25,0.4154588530728844,0.4497547095001753,0.4154588530728844,0.4497547095001753,3.04,2.38,93999777.85238035,473136.5294039221,0.0,344479.0
2014-09-26,0.38782781297538943,0.44446821874943343,0.38782781297538943,0.44446821874943343,-0.92,1.44,57041717.38431653,269372.48412867985,0.0,212653.0
2014-09-29,0.3967779908022146,0.4274627504844721,0.3967779908022146,0.4108875844539074,0.82,1.06,55808351.203572586,270446.1346913389,0.0,207976.0
2014-09-30,0.43543726103523794,0.4481675567802649,0.4290104663287451,0.4481675567802649,1.37,1.87,60420082.95299655,289385.1403674706,0.0,218298.0
2014-10-08,0.43248435959739373,0.4400981076218026,0.43248435959739373,0.4400981076218026,1.45,2.01,62437186.14398958,318246.07382987253,0.0,231133.0
2014-10-09,0.45372122574565565,0.46747562572401885,0.45372122574565565,0.46747562572401885,-1.35,3.15,67099174.09464564,347606.1759703457,0.0,255335.0
2014-10-13,0.4286283535743863,0.4286283535743863,0.4220820475821174,0.4220820475821174,-0.35,2.28,62928422.27000828,323257.2135351349,0.0,232223.0
2014-10-14,0.39339661907774753,0.44252663662984876,0.39339661907774753,0.4149441698152703,-1.04,2.73,60058802.27597586,309267.63963473786,0.0,227457.0
2014-10-15,0.41695565229032583,0.43979701723838877,0.4004901300279431,0.43979701723838877,-0.49,2.36,59774164.87022225,293009.74558995565,0.0,225241.0
2014-10-16,0.416730544515784,0.4447606587682144,0.3871650880259757,0.3871650880259757,-3.03,2.86,54093805.169063255,268130.47160708974,0.0,208842.0
2014-10-17,0.434422337435345,0.4450084512671065,0.3671378183782191,0.4450084512671065,-1.56,2.53,54016451.6106682,261447.8623652272,0.0,213004.0
2014-10-20,0.4185019253766048,0.4185019253766048,0.38252552683791563,0.38252552683791563,1.63,1.87,37503895.804347806,186021.4586600247,0.0,138513.0
2014-10-21,0.41964645686674945,0.41964645686674945,0.3835496020902847,0.3835496020902847,-1.05,2.09,33738309.5630714,166368.56917353993,0.0,137623.0
2014-10-22,0.38930230244741243,0.42176095983451584,0.36954607612586,0.42176095983451584,-0.35,2.12,49607831.01364933,248799.8982480891,0.0,183437.0
2014-10-23,0.39877879124411414,0.39877879124411414,0.37828861440757944,0.3844482698051171,-0.9,2.59,44941471.02315103,226646.96555117893,0.0,168236.0
2014-10-24,0.4101103428001883,0.4247658704849425,0.3650750733928312,0.4247658704849425,-0.11,1.34,37215304.40240221,177353.80044983985,0.0,130184.0
2014-10-27,0.3826783368353495,0.441142145208094,0.3826783368353495,0.441142145208094,1.83,3.2,36882330.69958804,176728.96352513446,0.0,126563.0
2014-10-28,0.4342817670134696,0.4342817670134696,0.41950767721551363,0.42396182717230874,3.46,2.9,57081926.99023165,286124.1325612019,0.0,200351.0
2014-10-29,0.39713073307991387,0.40996861767407045,0.394619550795573,0.4091460411149137,0.57,1.1,64331190.96308111,323399.3547066015,0.0,219297.0
2014-10-30,0.44900545669021125,0.44900545669021125,0.40622442648513696,0.4259164391187374,-0.79,1.75,52996059.31585571,261947.48045079625,0.0,194335.0
2014-10-31,0.3914415123408462,0.4285387107226266,0.3678822115153546,0.3678822115153546,-1.28,2.89,61529460.48369495,294310.4111401059,0.0,210642.0
2014-11-03,0.4282978570372054,0.4441781459132947,0.39302873372346375,0.39302873372346375,0.99,1.12,51945182.736158304,238198.15601987514,0.0,175421.0
2014-11-04,0.4191828723954546,0.4191828723954546,0.3807496222647477,0.4120959669358993,-0.91,0.82,45889897.87772729,216377.68321968653,0.0,159312.0
2014-11-05,0.3954392058941893,0.42385151501169516,0.3912792018184486,0.3912792018184486,0.72,1.23,56323859.0213405,258119.0582278525,0.0,186123.0
2014-11-06,0.4326891973733206,0.43620103202008886,0.40031694063736667,0.43620103202008886,1.76,1.76,41897143.62028351,197509.8123303592,0.0,156118.0
2014-11-07,0.43583779324404837,0.43583779324404837,0.41126782950914126,0.41126782950914126,-1.48,2.84,41167471.65341328,194954.90395456992,0.0,153847.0
2014-11-10,0.46536988448825106,0.46536988448825106,0.4179869242160906,0.4179869242160906,-0.39,1.96,37172209.134067975,179610.7570046362,0.0,139299.0
2014-11-11,0.4202447710554143,0.4456992976588587,0.4117700076813376,0.41752388735601387,-4.12,5.7,55915935.51112022,266651.4929319844,0.0,205345.0
2014-11-12,0.4132204139072834,0.4228380353429139,0.406948055533514,0.4228380353429139,1.64,1.73,46600483.055343814,224409.5100717362,0.0,173822.0
2014-11-13,0.42389695862222565,0.42389695862222565,0.3953169035100099,0.4229600741720429,-3.85,4.6,54434990.72006273,255809.84200116195,0.0,210284.0
2014-11-14,0.37967609044114536,0.38176174877397595,0.37173378112154604,0.37173378112154604,-0.07,1.77,33548142.280725997,153828.45750579936,0.0,123960.0
2014-11-17,0.42171777466095633,0.42171777466095633,0.40032995063374405,0.40032995063374405,2.0,3.17,38030023.09206452,184681.80700943497,0.0,147898.0
2014-11-18,0.39119620225471796,0.4056773653671989,0.39119620225471796,0.40109692373652545,0.46,1.23,33139103.987438384,159546.48845475173,0.0,122716.0
2014-11-19,0.3730760840255891,0.3871006300087714,0.3730760840255891,0.3871006300087714,1.05,1.74,36804413.9434975,178747.30074883407,0.0,138119.0
2014-11-20,0.40453671997643054,0.40453671997643054,0.3677441989830455,0.3677441989830455,-0.85,0.86,33979423.97990418,161817.0181860013,0.0,122574.0
2014-11-21,0.38092871790354477,0.4171208105227775,0.38092871790354477,0.4171208105227775,0.56,0.91,31032773.637150746,149801.8251759416,0.0,115994.0
2014-11-24,0.3678622532798083,0.43450617309472384,0.3678622532798083,0.38951590661744534,0.9,1.3,46255122.87400361,223277.03527766062,0.0,162097.0
2014-11-25,0.4180958282273504,0.4321253937146595,0.40303912285871674,0.40303912285871674,2.89,2.68,60606992.97856707,307539.81760795944,0.0,225731.0
2014-11-26,0.39640379946537946,0.42552176966206345,0.39640379946537946,0.4156442504064273,-0.02,1.2,50714589.96537183,250282.88949013967,0.0,193761.0
2014-11-27,0.4332045806035402,0.4332045806035402,0.4171010224844159,0.42879792297058716,-0.24,1.42,51330459.225396894,252787.46422616846,0.0,192488.0
2014-11-28,0.41173594440217715,0.4620654853640434,0.41173594440217715,0.4469080899154151,-0.22,1.56,53817989.25848489,258300.45300422152,0.0,198687.0
2014-12-01,0.4080700815295522,0.42861411971918173,0.3826726446918157,0.383171181435134,-3.39,3.45,56020614.80237606,257484.48414069344,0.0,206390.0
2014-12-02,0.40877251108635204,0.43246890225832374,0.3896747188047371,0.4203548387215395,1.8,2.21,43657064.80933077,209671.72083820298,0.0,156937.0
2014-12-03,0.42651769356450325,0.43486403064465384,0.35274950761040974,0.43486403064465384,1.68,3.62,68809375.18473451,346844.9973709319,0.0,261978.0
2014-12-04,0.39416148863921424,0.4295692523945567,0.3860193319097404,0.41032110812933587,1.08,1.66,70100067.53640674,355494.2994248649,0.0,252755.0
2014-12-05,0.43077879827800075,0.43077879827800075,0.3929767910189389,0.39723012242129807,1.66,7.52,137100269.79685488,727097.9423161118,0.0,480984.0
2014-12-08,0.44033462506671683,0.46817505737370246,0.4069873539311556,0.4212151960696748,2.27,2.92,133197452.98583367,764045.1772394112,0.0,454416.0
2014-12-09,0.4572427504877181,0.4572427504877181,0.40620300334690373,0.40620300334690373,-8.16,8.17,119816913.10879602,664772.8050908903,0.0,457619.0
2014-12-10,0.3754067530989558,0.42794050246337106,0.3754067530989558,0.39669441776309594,4.02,5.47,67852486.81701517,362095.0523010455,0.0,262873.0
2014-12-11,0.4041967860222523,0.4219711733222042,0.3943488942554808,0.3943488942554808,1.44,2.57,62219069.93408255,331238.20918912295,0.0,240817.0
2014-12-12,0.4100969297218137,0.46158990150258694,0.4100969297218137,0.46158990150258694,1.14,1.6,51201036.00789805,256933.28584456624,0.0,191112.0
2014-12-15,0.442821619514297,0.4522300740065309,0.41007026423375387,0.4522300740065309,2.35,4.87,81291399.90949401,461220.90155499574,0.0,273262.0
2014-12-16,0.48403336834987193,0.48403336834987193,0.39893715846238387,0.4611711553380794,-0.53,1.98,71518617.37727663,390575.754919721,0.0,253571.0
2014-12-17,0.43746870131085,0.4377331755286925,0.41361682441098696,0.4282992823117778,-1.09,1.67,65582091.75248846,351467.5975438467,0.0,253967.0
2014-12-18,0.45986636264608144,0.45986636264608144,0.41189653052359854,0.4142880719162213,0.47,2.8,71951962.1992843,405079.2851449047,0.0,261769.0
2014-12-19,0.411415430492749,0.42757372950929673,0.411415430492749,0.42757372950929673,-3.12,4.13,62497111.540021054,331880.77095954755,0.0,246360.0
2014-12-22,0.4003292266022595,0.4003292266022595,0.3408481644351017,0.3408481644351017,-7.11,6.72,61145531.90484432,305469.12441075896,0.0,227436.0
2014-12-23,0.3921531516806904,0.41624388184440503,0.3678200337776632,0.36797446828206043,-2.01,3.94,49476880.7755947,248303.89147277072,0.0,186554.0
2014-12-24,0.40594013595221407,0.40594013595221407,0.3720914575492651,0.3720914575492651,3.0,2.62,53619377.88148183,255423.17500005543,0.0,192606.0
2014-12-25,0.39817232120895896,0.4131889670018255,0.3700117464814026,0.37440752049547127,0.84,1.22,40414745.35338648,201889.7003538932,0.0,142206.0
2014-12-26,0.398925727700373,0.398925727700373,0.3794920503435497,0.3794920503435497,-0.95,1.14,52004066.89383869,243348.25894358347,0.0,176934.0
2014-12-29,0.36692303518445,0.41233495285586136,0.36692303518445,0.39494811541857733,-3.16,2.68,56652512.93976872,277273.48524804844,0.0,214799.0
2014-12-30,0.39963770360889694,0.39963770360889694,0.3409162902427308,0.38508116628604105,-3.25,3.23,51456855.49720595,246978.0858531865,0.0,203552.0
2014-12-31,0.3480899304040381,0.3885782336662018,0.3480899304040381,0.37735328623429604,1.39,1.72,35945982.59696192,171274.58497492757,0.0,142130.0
2015-01-05,0.39768763068613083,0.39768763068613083,0.3643147132901845,0.39601868050221384,-0.62,2.67,43887799.744236186,207587.75406954775,0.0,173293.0
2015-01-06,0.3647845931011394,0.3752102734672919,0.3647845931011394,0.3686930722079845,4.09,5.26,64227359.371449396,319760.99440462835,0.0,246495.0
2015-01-07,0.36551642179322136,0.3865935311407947,0.3464531404812102,0.3464531404812102,-1.11,1.75,41283097.495066494,193556.9951820252,0.0,163237.0
2015-01-08,0.4050033639111066,0.4050033639111066,0.34333214307016224,0.34333214307016224,0.29,1.69,40067209.796755135,185760.08539930414,0.0,156098.0
2015-01-09,0.3676575546791867,0.4131336265817614,0.35879716171667714,0.35879716171667714,-0.26,1.98,49313255.39426585,232321.87478069362,0.0,185509.0
2015-01-12,0.3963742498069711,0.3963742498069711,0.3718767109262695,0.3718767109262695,-1.84,1.84,42346859.88320551,197961.21541151486,0.0,30308.0
2015-01-13,0.37453152014414437,0.38887130536773284,0.35189317071136705,0.35189317071136705,3.15,3.39,45875293.445390195,217941.62666233408,0.0,26776.0
2015-01-14,0.436297564360948,0.436297564360948,0.38721496181768456,0.38721496181768456,-0.99,1.44,34725744.1480683,163878.7339334231,0.0,141356.0
2015-01-15,0.36479033242570463,0.40835012642198715,0.35942978816413595,0.35942978816413595,-0.02,1.22,31848378.734182578,152168.91866824956,0.0,131841.0
2015-01-16,0.4127725276929222,0.4127725276929222,0.3566614826470264,0.3948855907282629,1.99,2.24,38345063.49643773,179437.62811617428,0.0,140727.0
2015-01-19,0.3813671012320586,0.41053378824299397,0.36480415160400576,0.36480415160400576,-1.71,4.83,52879299.33726246,266822.1500792081,0.0,202327.0
2015-01-20,0.39921767130110003,0.4045844915246926,0.3700684063187994,0.3700684063187994,5.43,4.49,63224296.53424973,315036.2342772889,0.0,226787.0
2015-01-21,0.4066585938067492,0.42539881482083464,0.39282603035914965,0.42539881482083464,2.22,2.21,73642362.34221695,367684.21029989683,0.0,260246.0
2015-01-22,0.4381074342883673,0.4609235192688989,0.38882410727811395,0.4609235192688989,3.03,4.09,91275509.31307633,488898.79117963417,0.0,324852.0
2015-01-23,0.4254269521702305,0.43894439671495916,0.41207179405000705,0.4373840872118235,-2.27,2.6,70870386.50671504,353406.3200892645,0.0,248197.0
2015-01-26,0.387725719433317,0.45066274756282243,0.387725719433317,0.45066274756282243,2.32,1.87,50706813.579322204,265956.1364807396,0.0,184950.0
2015-01-27,0.41992594437670244,0.42976529480468834,0.41992594437670244,0.42976529480468834,2.7,2.08,69622489.43835025,363564.70577057026,0.0,249606.0
2015-01-28,0.43764067111314375,0.43764067111314375,0.40683648835804126,0.40683648835804126,-1.2,1.67,73137305.61570539,337273.57533245813,0.0,228944.0
2015-01-29,0.4085268159079537,0.4447271767961049,0.4085268159079537,0.4447271767961049,-1.04,1.5,45373261.72918115,206791.41468351558,0.0,155252.0
2015-01-30,0.43845397144775206,0.43845397144775206,0.40385018657114946,0.40385018657114946,-2.18,2.9,44211363.59414512,209713.2321807733,0.0,155595.0
2015-02-02,0.4386826116254336,0.4386826116254336,0.41451884550732826,0.41451884550732826,0.23,2.7,38318006.78240743,181121.19955468114,0.0,130332.0
2015-02-03,0.40351345880390427,0.4517166132206905,0.40351345880390427,0.4517166132206905,2.55,2.67,69051106.99010633,344623.45305694925,0.0,200368.0
2015-02-04,0.4666552701646887,0.4666552701646887,0.43652326938859204,0.43652326938859204,1.04,1.95,64557937.064823695,357274.29017202003,0.0,212415.0
2015-02-05,0.44155419954655456,0.44155419954655456,0.403832515074301,0.41881749173176336,0.32,2.73,77042739.0703152,403234.53156725405,0.0,234543.0
2015-02-06,0.40153969416411045,0.4296142374972371,0.40153969416411045,0.4296142374972371,-1.95,3.06,62167726.045204885,292690.4522629035,0.0,203757.0
2015-02-09,0.3900548033761026,0.4506681054843482,0.3900548033761026,0.44684605858989146,-1.6,2.31,44538535.00592476,216906.00988422617,0.0,155991.0
2015-02-10,0.4137850052690622,0.4269912846399427,0.4137850052690622,0.4269912846399427,1.69,2.53,44143139.25750121,217547.18598153236,0.0,146499.0
2015-02-11,0.4712380795894021,0.4712380795894021,0.40556515284262423,0.40556515284262423,2.47,2.41,50775268.22705121,268062.659225716,0.0,180897.0
2015-02-12,0.4458067275754945,0.4458067275754945,0.40003700470827425,0.40003700470827425,0.61,1.31,46752273.5435185,236641.74550290607,0.0,163341.0
2015-02-13,0.4668382606363517,0.4668382606363517,0.4341544802278588,0.4341544802278588,1.23,1.24,55482389.4088365,293434.2109716859,0.0,189853.0
2015-02-16,0.44603207806120554,0.4795490267448267,0.4093307364006389,0.4795490267448267,3.76,3.59,67969095.83540139,364194.73228185804,0.0,227135.0
2015-02-17,0.499227946465938,0.499227946465938,0.4179202234672313,0.4588481001085531,-0.04,1.86,56467383.47048632,311886.2194228135,0.0,192503.0
